date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20221105,40905,7.42,41205,69.68,42455,7.02,1,False,True,B8,A6,767.08,202.57,51.14,41052.57,104.66,519.62,82.535,0.838,126.43,40615,5.05,41185,76.97,43495,-20.78,True
20221105,36225,10.25,36535,110.24,37185,11.16,3,True,True,B8,B1,710.02,188.67,113.75,36414.78,118.36,246.05,221.369,0.702,137.33,31735,-16.71,36485,119.88,38455,-14.68,True
20221105,33695,6.97,36325,69.76,38455,16.05,3,True,True,B7,A6,710.02,71.72,362.43,36042.18,1200.81,297.83,221.369,0.74,529.68,31735,-16.65,36035,156.06,38455,1.31,True
20221105,33305,36.17,33455,330.29,35085,33.0,3,True,True,C1,B3,710.02,2413.83,192.29,33362.88,44.54,700.72,221.369,0.962,616.44,31735,-16.71,33455,332.89,38455,-14.47,True
20221105,29455,51.26,29935,97.39,31025,9.68,1,False,True,B7,A9,659.53,115.59,189.35,29710.78,381.32,291.73,40.562,0.968,253.97,29455,64.3,29915,106.78,31615,-8.95,True
20221105,26915,8.93,27405,87.64,29295,8.8,2,True,True,A8,A8,0.0,242.47,65.71,27159.2,169.33,783.09,101.455,0.873,1414.98,24295,10.88,27425,99.26,29335,-5.58,True
20221105,24295,645.97,27785,762.81,29335,738.78,2,True,True,B7,B7,0.0,823.41,2313.03,25555.0,5707.7,2546.56,101.455,0.916,13636.39,24295,656.84,27555,776.71,29335,724.84,True
20221105,17285,9.92,17365,107.53,17535,9.93,2,True,True,B7,B1,672.97,175.12,117.78,17337.19,32.07,59.76,62.242,0.711,35.13,16375,14.36,17365,114.44,22615,-11.04,True
20221105,16375,35.89,18105,113.88,21685,11.36,2,True,True,B7,B1,672.97,153.62,162.02,17345.0,985.71,1171.37,62.242,0.957,931.56,16375,50.25,17945,144.23,22615,-5.91,True
20221105,12115,21.11,12735,219.22,16255,62.38,2,True,True,B8,B2,669.9,1517.72,128.61,12369.53,185.14,2738.24,238.324,0.953,1371.76,10855,34.15,12665,235.98,16255,57.55,True
20221105,10855,88.84,11555,162.17,12925,16.47,2,True,True,B8,B1,669.9,164.61,1161.22,11445.53,629.13,111.77,238.324,0.935,579.68,10855,122.99,11625,172.91,16255,-4.83,True
20221104,82825,14.58,82975,133.6,83695,29.75,2,True,True,C1,B1,919.08,663.26,83.38,82887.38,46.86,467.17,324.714,0.761,143.9,79135,-12.72,82955,130.56,83695,27.91,True
20221104,8095,16.1,8385,74.93,9645,7.55,1,False,True,B8,A7,755.28,198.21,57.35,8215.62,120.12,520.33,44.339,0.918,140.6,8095,18.2,8435,85.54,9775,-1.62,True
20221104,80215,104.89,80895,1020.95,82695,101.9,2,True,True,C1,C1,919.08,2042.78,921.68,80598.94,254.91,708.08,324.714,0.997,2437.37,79135,-12.72,80815,1004.76,83695,22.99,True
20221104,75805,14.18,76275,144.67,77575,73.41,1,False,True,B9,B1,855.09,885.58,86.6,76000.83,142.58,1827.33,65.853,0.972,424.78,75415,-3.48,76215,159.51,77575,59.89,True
20221104,73415,42.25,73775,427.82,75075,42.62,1,False,True,C1,B4,815.62,1113.97,329.91,73600.09,125.93,532.93,526.906,0.97,746.1,71935,-26.91,73725,420.05,75295,17.94,True
20221104,67815,80.05,67945,1000.42,68595,101.34,1,False,True,C1,C1,820.52,3462.96,689.18,67881.42,43.2,272.07,1037.166,0.985,738.33,67375,60.92,67955,1001.91,69655,-38.03,True
20221104,66715,6.51,66875,45.38,67075,4.24,1,False,True,B9,A4,933.1,45.9,378.91,66864.2,89.5,13.59,448.004,0.37,24.49,66415,-39.77,66915,48.72,67255,-39.37,True
20221104,65265,12.27,65905,125.49,66295,54.84,1,False,True,B9,B1,859.82,128.2,747.26,65847.53,293.51,63.11,104.175,0.956,199.34,64495,-11.01,65935,137.09,66295,54.96,True
20221104,62385,27.98,62595,305.61,62795,32.83,1,False,True,C1,B3,894.55,312.47,1800.74,62572.85,93.27,20.28,1654.236,0.741,159.69,61375,-27.16,62595,409.8,64375,-43.53,True
20221104,5935,16.34,6935,75.49,7975,31.76,1,False,False,B8,A7,781.6,113.99,89.94,6501.51,482.0,765.65,23.611,0.926,271.49,5935,21.08,6915,80.44,7975,12.28,True
20221104,58495,48.09,59795,110.12,61255,38.94,1,False,True,B9,B1,833.42,111.4,898.72,59642.3,1000.05,155.36,42.275,0.916,550.77,58495,55.0,59725,121.99,61255,32.58,True
20221104,55845,47.41,56275,451.3,57535,47.62,1,False,True,C1,B4,813.38,992.1,382.16,56078.35,158.59,515.98,162.381,0.992,828.71,54295,-20.34,56235,452.64,57535,52.31,True
20221104,51415,17.85,51875,69.3,54175,11.08,1,False,True,B8,A6,768.47,240.49,47.62,51572.11,190.08,1203.16,86.449,0.797,249.7,51415,37.69,51805,80.94,54175,6.27,True
20221104,46295,14.06,47165,139.68,48775,19.97,1,False,True,B8,B1,716.88,241.51,142.65,46814.98,333.43,707.51,47.194,0.976,472.52,46015,16.82,47245,149.54,48775,21.18,True
20221104,42355,23.15,42725,222.86,43115,21.46,2,False,True,C1,B2,812.42,228.85,1191.11,42689.35,172.31,41.49,1039.556,0.807,227.79,40975,-0.92,42745,240.51,43735,-40.5,True
20221104,4145,7.37,4975,73.28,5815,17.13,1,False,True,B8,A7,787.89,94.79,113.45,4725.52,343.82,360.06,37.376,0.931,184.3,4015,14.47,4765,80.99,5815,11.31,True
20221104,39175,39.34,39715,395.87,40855,86.64,1,False,True,C1,B3,714.96,907.53,326.77,39464.08,193.8,674.58,85.453,0.995,918.68,38695,1.17,39685,395.87,40855,105.22,True
20221104,36305,12.02,36455,114.23,36805,11.01,1,False,True,B8,B1,748.37,206.21,112.07,36392.6,57.54,132.7,88.842,0.883,69.34,35815,-2.12,36455,119.71,38575,-29.95,True
20221104,26205,504.67,27815,4994.01,30575,501.76,2,False,True,C5,C4,893.53,7396.31,6110.0,27245.0,643.67,976.56,15527.927,0.994,16204.86,25135,9.93,27845,4934.27,34615,-135.12,True
20221104,23745,30.81,24095,301.77,25015,35.74,1,False,True,C1,B3,892.27,640.19,261.47,23936.92,128.39,393.99,125.065,0.988,423.5,23095,-0.28,24065,307.42,25015,27.79,True
20221104,20495,23.47,20965,244.86,21895,124.5,1,False,True,B9,B2,747.24,1054.42,157.95,20708.99,151.08,1264.03,183.094,0.98,576.7,19255,-22.28,21015,255.32,21895,123.4,True
20221103,8525,48.96,8795,480.26,10075,48.18,4,True,True,C1,B4,718.59,1578.55,336.17,8653.97,91.11,536.17,339.85,0.959,806.4,5695,1.85,8775,510.52,16975,-17.27,True
20221103,82116,10.31,82316,105.55,82616,10.76,1,False,True,B8,B1,784.94,143.74,147.59,82252.58,81.62,99.63,548.869,0.558,70.33,80576,-31.42,82296,109.91,83096,-51.69,True
20221103,79056,12.55,79636,121.62,80456,14.05,1,False,False,B8,B1,734.58,164.0,173.19,79449.41,238.29,282.79,23.598,0.987,235.34,77936,-8.68,79676,123.07,80456,16.85,True
20221103,72566,11.12,73966,112.42,75176,21.32,1,False,True,B7,B1,657.21,115.17,627.55,73829.67,641.48,147.54,117.3,0.924,474.7,72056,-15.13,73936,140.71,75176,25.36,True
20221103,65866,5.97,66646,54.62,67476,5.43,1,False,True,B7,A5,735.1,55.27,442.88,66583.46,382.67,59.85,123.506,0.781,144.87,65816,29.48,66706,59.59,68096,-21.58,True
20221103,62526,45.92,62786,449.73,64166,44.68,3,True,True,C1,B4,723.47,1617.66,305.42,62648.11,87.05,577.87,1438.713,0.877,772.54,58376,-84.31,62806,521.95,65696,0.26,True
20221103,6185,16.12,6835,162.93,10535,16.32,4,True,True,B8,B1,718.59,636.62,107.91,6483.13,211.49,1563.76,339.85,0.848,810.99,5695,1.87,6785,178.77,16975,-17.01,True
20221103,60306,36.95,60886,367.03,62446,36.54,3,True,True,C1,B3,723.47,747.56,327.07,60631.22,215.05,616.05,1438.713,0.87,927.62,58376,-84.31,61026,382.15,65696,-2.71,True
20221103,59276,9.1,59706,91.46,60136,9.09,3,True,True,B8,A9,723.47,93.68,513.97,59660.35,195.27,44.61,1438.713,0.205,115.47,58376,-84.31,59636,110.5,65696,-2.9,True
20221103,53125,48.12,53215,387.51,53485,38.6,2,True,True,B9,B3,589.22,796.06,345.0,53175.82,36.32,105.05,236.12,0.933,174.9,49735,-22.44,53215,383.5,54775,-3.6,True
20221103,51015,6.33,52175,64.66,54775,14.61,2,True,True,B6,A6,589.22,158.1,51.48,51626.94,411.8,1584.99,236.12,0.664,394.78,49735,-22.44,52175,116.74,54775,11.01,True
20221103,46375,71.85,47265,103.73,49525,10.31,1,False,True,B6,B1,544.96,105.19,767.36,47097.35,1031.31,177.19,70.438,0.937,629.35,46375,81.22,46915,203.74,49615,0.84,True
20221103,44905,10.79,45445,103.55,45995,10.38,1,False,True,B7,B1,618.3,105.33,691.81,45399.06,250.75,47.85,140.847,0.901,174.83,44815,9.69,45485,113.42,46255,11.43,True
20221103,42955,5.49,43205,58.81,44695,10.52,4,True,True,B6,A5,626.79,309.16,36.25,43066.22,78.78,842.08,294.771,0.531,150.13,42415,-6.04,43665,75.09,44695,11.3,True
20221103,42785,3.47,42885,37.24,42985,3.63,4,True,True,B6,A3,626.79,40.82,104.78,42863.57,41.91,20.47,294.771,0.141,12.84,42415,-6.04,42895,46.22,44695,0.78,True
20221103,42415,0.0,44095,55.79,44695,17.95,4,True,True,B6,A5,626.79,134038.18,28.03,44092.43,0.09,529.08,294.771,0.457,56.01,42415,-6.04,44115,62.91,44695,18.73,True
20221103,42415,0.0,43975,125.49,44315,11.9,4,True,True,B7,B1,626.79,126.84,1066.5,43952.32,154.66,23.05,294.771,0.839,127.42,42415,-6.04,44005,136.44,44695,0.78,True
20221103,36815,9.9,37275,100.7,40615,20.54,2,True,True,B6,B1,585.86,705.91,58.97,37002.52,137.61,2064.56,393.963,0.697,566.29,31015,39.37,37255,112.28,40615,-6.8,True
20221103,31015,217.62,33945,395.62,39915,39.56,2,True,True,B9,B3,585.86,416.77,1474.48,33115.0,2579.15,913.69,393.963,0.976,5978.43,31015,256.99,33715,430.67,40615,-4.31,True
20221103,25385,66.81,26755,668.95,30755,66.83,3,True,True,C1,B6,808.04,1466.27,567.49,26128.59,496.09,1606.48,1051.405,0.976,3739.38,19495,-106.31,26525,653.78,30895,25.39,True
20221103,24055,24.57,24265,221.68,25105,22.05,3,True,True,C1,B2,808.04,604.05,167.44,24161.4,76.03,343.75,1051.405,0.54,249.83,19495,-106.31,24225,223.94,30895,-35.87,True
20221103,195,37.46,1565,375.78,5155,37.62,1,False,True,C1,B3,722.06,754.11,338.48,967.24,507.64,1417.49,297.263,0.978,2186.81,55,66.54,1445,374.92,5575,2.49,True
20221103,12955,28.41,13405,269.52,15045,26.93,4,True,True,B9,B2,718.59,697.33,208.5,13185.15,160.28,671.87,339.85,0.91,647.69,5695,1.85,13395,257.89,16975,-15.75,True
20221103,10095,36.98,11155,368.26,14575,36.88,4,True,True,C1,B3,718.59,873.8,298.05,10654.6,378.39,1390.32,339.85,0.971,1894.7,5695,1.85,11205,420.91,16975,-10.71,True
20221102,83135,79.19,83795,776.19,86095,183.49,1,False,True,C1,B7,659.78,2866.1,522.84,83443.56,220.42,1514.37,2113.727,0.965,3003.65,82495,12.37,83815,801.98,86095,102.58,True
20221102,7935,195.72,8055,1744.5,10025,173.95,1,False,True,C2,C1,499.47,19220.32,967.07,7978.11,34.11,849.53,2342.008,0.985,3423.82,7255,44.81,8095,1953.98,14455,-34.58,True
20221102,74985,61.08,75925,598.6,78865,60.06,1,False,True,C1,B5,703.55,1378.82,492.74,75486.17,339.42,1190.39,606.723,0.983,2543.14,74455,20.06,75815,577.15,81175,-34.46,True
20221102,72755,7.41,73175,78.33,74335,55.74,2,True,True,B7,A7,656.13,959.12,43.0,72913.68,117.07,3272.91,283.425,0.787,266.16,70615,-5.88,73205,83.78,74335,56.84,True
20221102,70715,19.58,72445,193.22,74205,19.24,2,True,True,B8,B1,656.13,197.09,1193.59,72288.47,797.51,165.05,283.425,0.93,1000.9,70615,9.02,72245,223.97,74335,14.66,True
20221102,66535,86.69,68065,136.41,70495,43.54,1,False,True,B7,B1,643.84,138.41,988.0,67791.68,1583.25,277.99,54.595,0.931,1122.73,66535,96.07,67715,157.21,70495,28.32,True
20221102,61705,36.13,62775,361.99,66105,36.27,2,False,True,C1,B3,658.25,835.34,297.66,62275.65,383.54,1349.01,1046.166,0.928,1895.38,59575,-54.34,62685,419.54,66415,41.35,True
20221102,51405,26.87,52085,263.79,52825,25.63,1,False,True,B8,B2,614.67,284.09,813.35,51969.95,305.22,133.61,409.515,0.942,555.38,50455,25.62,52075,302.24,54895,-32.17,True
20221102,48375,7.49,48945,74.03,49475,7.08,1,False,True,B7,A7,644.32,74.97,576.06,48907.99,240.26,39.19,84.924,0.888,133.32,48175,-5.91,48985,76.07,50335,-5.62,True
20221102,45905,12.14,46835,121.22,47955,12.05,1,False,True,B7,B1,647.51,141.38,250.32,46616.56,402.59,284.99,45.051,0.975,366.9,45415,6.64,46625,127.53,48055,-0.49,True
20221102,36735,10.38,36955,93.23,39775,11.59,1,False,False,B6,A9,527.29,875.35,52.54,36816.93,64.23,1341.15,12.132,0.983,375.67,36295,3.25,36965,94.74,39775,15.83,True
20221102,30725,17.87,31375,182.13,34865,18.19,2,True,True,B7,B1,524.93,674.97,122.54,31027.44,212.89,1469.65,170.297,0.947,960.62,28735,19.23,31355,206.21,35215,2.7,True
20221102,29215,33.97,29685,352.67,30775,34.88,2,True,True,B8,B3,524.93,653.81,338.19,29487.03,174.29,422.3,170.297,0.979,750.69,28735,19.23,29665,354.23,35215,-11.64,True
20221102,23645,43.07,24165,429.93,25985,42.91,2,True,True,B9,B4,514.22,1094.43,335.3,23912.35,182.32,745.84,973.829,0.939,1251.04,22855,-5.24,24295,451.92,28615,-15.46,True
20221102,23375,12.65,23485,134.71,28615,56.65,2,True,True,B6,B1,514.22,13011.84,68.3,23407.8,24.78,5915.78,973.829,0.542,1399.51,22855,-5.24,23885,237.08,28615,39.93,True
20221101,83586,20.83,84836,207.74,86216,90.19,1,False,True,B7,B2,564.09,419.58,186.25,84286.0,461.56,1303.21,99.037,0.979,1019.71,83096,11.33,84886,217.73,86216,104.69,True
20221101,79016,5.32,79316,52.24,79786,5.35,1,False,False,B6,A5,591.49,74.29,67.94,79211.37,119.78,164.16,19.204,0.941,60.39,78776,3.27,79366,80.33,80096,-2.11,True
20221101,77236,11.24,77656,117.37,78076,11.98,2,True,True,B7,B1,622.64,120.38,638.6,77612.88,190.21,44.94,238.272,0.81,152.76,74816,-1.97,77586,124.46,78656,-24.55,True
20221101,76036,16.19,76146,160.93,77246,16.17,2,True,True,B7,B1,622.64,1042.41,95.49,76082.62,34.4,470.65,238.272,0.864,234.14,74816,-1.97,76176,191.33,78656,-23.74,True
20221101,73686,16.22,73756,121.58,74156,12.46,2,True,False,B7,B1,615.76,460.1,81.3,73715.95,24.06,170.66,18.993,0.968,70.31,71816,3.81,73756,125.92,74696,-9.12,True
20221101,72316,8.39,72986,81.45,74616,8.2,2,True,False,B6,A8,615.76,153.72,76.93,72701.89,253.78,635.57,18.993,0.974,255.25,71816,3.84,72926,84.62,74696,-2.42,True
20221101,68936,20.65,69426,74.18,70326,7.49,1,False,True,B7,A7,627.83,95.15,117.01,69237.39,272.36,277.59,59.362,0.919,165.2,68936,47.92,69446,89.28,71696,-11.62,True
20221101,67066,14.86,67336,143.82,68316,14.27,2,True,True,B8,B1,676.48,372.25,111.23,67204.19,95.52,400.66,55.146,0.97,217.73,66056,23.85,67316,140.12,68816,-1.56,True
20221101,66056,28.64,66606,93.87,67386,9.27,2,True,True,B7,A9,676.48,95.5,623.44,66542.77,353.5,67.87,55.146,0.955,207.69,66056,52.49,66576,123.29,68816,-5.66,True
20221101,62836,14.33,63336,140.77,65936,22.61,2,True,True,B7,B1,585.68,618.03,90.35,63058.4,160.97,1379.98,186.444,0.9,610.25,57776,-5.64,63336,139.84,65936,26.75,True
20221101,58676,18.92,63436,188.79,65936,129.88,2,True,True,B7,B1,585.68,297.71,212.93,61656.0,1869.32,3275.64,186.444,0.956,2583.41,57776,1.03,62356,209.28,65936,134.01,True
20221101,52496,17.77,53616,124.76,55396,12.57,1,False,True,B7,B1,592.04,167.34,179.43,53234.44,497.52,581.54,69.519,0.963,556.4,52496,35.01,53726,155.94,57656,-5.34,True
20221101,50006,75.15,50306,703.74,50736,70.06,1,False,True,C1,B7,674.91,906.66,1100.15,50218.55,127.97,132.18,2592.155,0.929,638.42,49016,-24.67,50306,759.99,52376,-43.28,True
20221101,39726,25.5,40146,246.4,40856,24.64,1,False,True,B8,B2,556.79,357.97,309.98,40000.96,170.55,246.84,105.738,0.984,409.14,39176,7.07,40136,262.94,41456,-10.14,True
20221101,37966,6.85,38376,70.42,39056,36.13,1,False,False,B6,A7,529.9,258.1,47.54,38158.4,134.83,917.49,7.047,0.99,159.97,37376,1.61,38356,72.2,39056,35.65,True
20221101,3395,22.34,3585,227.86,3945,23.02,1,False,True,B7,B2,563.4,368.93,249.46,3510.99,72.68,134.72,133.844,0.941,177.5,1975,13.92,3575,231.16,6175,-26.61,True
20221101,31716,3.82,32616,37.34,33516,3.78,1,False,False,B5,A3,531.09,37.85,280.93,32545.79,414.4,69.97,20.073,0.897,119.64,31016,-6.36,32696,40.84,34136,0.08,True
20221101,26696,5.85,27856,48.49,29996,4.82,1,False,True,B5,A4,525.72,73.62,57.37,27417.16,476.84,766.96,34.079,0.882,252.95,26696,9.27,27966,64.33,30896,-2.66,True
20221101,22706,90.23,22816,782.15,23236,80.37,1,False,True,C1,B7,541.19,2034.26,604.53,22762.8,40.96,172.76,714.516,0.981,477.9,22136,4.96,22826,832.11,24296,-23.73,True
20221101,18846,8.14,19536,80.09,21056,34.82,2,True,True,B5,A8,515.93,318.59,52.78,19158.56,224.38,1697.6,33.444,0.962,360.86,16015,-12.76,19426,83.98,21056,26.61,True
20221101,17596,2.43,18276,23.99,18966,2.38,2,True,True,B5,A2,515.93,24.33,176.02,18224.71,314.57,54.5,33.444,0.6,57.28,16015,-12.76,18496,40.13,21056,-8.21,True
20221031,8555,64.06,10355,641.15,15775,111.6,2,True,True,C1,B6,843.46,1774.72,480.55,9465.0,626.36,2899.18,1356.543,0.971,5260.44,3775,-50.2,10225,605.93,15775,66.34,True
20221031,77375,15.4,77645,140.68,80005,14.0,3,True,True,B7,B1,596.62,804.79,85.26,77486.98,85.03,1005.95,447.536,0.72,441.46,71335,-5.78,77615,156.95,80335,12.68,True
20221031,7605,30.29,7925,326.56,13125,32.69,2,True,True,C1,B3,843.46,3575.88,181.11,7729.26,90.63,2242.58,1356.543,0.845,1749.38,3775,-50.2,8005,402.95,15775,-35.24,True
20221031,74205,62.82,74415,618.99,76065,61.9,3,True,True,C1,B6,596.62,3248.43,381.52,74295.08,65.92,703.43,447.536,0.974,1250.68,71335,-5.78,74445,626.93,80335,2.74,True
20221031,71335,146.1,73545,211.79,80175,21.21,3,True,True,B8,B2,596.62,253.27,402.03,72175.0,2290.17,1808.28,447.536,0.909,3150.24,71335,140.32,72775,329.46,80335,22.05,True
20221031,65515,10.11,66175,100.48,67615,10.08,1,False,True,B8,B1,718.13,175.31,101.75,65910.01,253.72,547.9,88.756,0.923,276.4,65455,33.36,66065,114.02,68695,-3.69,True
20221031,58135,103.99,58865,272.82,61075,27.23,1,False,True,C1,B2,837.15,454.92,289.05,58437.68,419.94,828.33,195.609,0.978,992.97,58135,145.09,58965,293.51,63055,-24.07,True
20221031,54535,271.51,55335,338.82,58125,56.85,1,False,True,C1,B3,974.78,424.53,564.87,54635.0,1046.28,985.53,363.372,0.962,1724.45,54535,258.92,55235,376.93,58125,5.87,True
20221031,54035,15.77,54105,144.05,54525,37.6,2,True,True,C1,B1,1037.53,919.05,85.75,54064.53,22.55,302.87,380.305,0.709,85.47,50815,-62.24,54125,156.94,54525,72.83,True
20221031,51565,34.44,53055,348.11,54525,82.49,2,True,True,C1,B3,1037.53,441.48,563.6,52626.69,621.22,609.88,380.305,0.974,1295.27,50815,-60.71,52825,350.74,54525,117.72,True
20221031,48035,50.42,48655,510.13,50805,55.21,1,False,True,C1,B5,922.2,1309.1,396.25,48358.0,219.43,908.57,580.254,0.977,1422.13,47575,20.82,48675,486.18,50805,17.67,True
20221031,42295,158.56,43285,265.7,45535,89.78,1,False,True,B9,B2,673.17,458.61,271.83,42495.0,751.69,1589.39,471.719,0.868,1601.81,42295,184.41,43095,340.8,45535,97.63,True
20221031,39795,1.96,39865,28.63,40065,3.03,2,False,True,B9,A2,902.67,61.86,24.81,39838.25,25.49,79.67,738.873,0.03,9.9,39295,-22.63,41265,52.07,42175,-48.12,True
20221031,34545,4.87,36125,49.15,37725,4.96,1,False,True,B9,A4,863.9,50.17,298.48,35982.39,725.49,152.83,35.553,0.885,213.97,34135,4.23,35895,65.39,37975,-3.06,True
20221031,28395,6.6,29365,67.23,30335,6.76,1,False,True,B9,A6,906.72,68.27,473.81,29285.92,444.39,80.25,135.627,0.804,179.55,28015,-6.85,29395,73.93,30535,2.33,True
20221031,17335,68.26,18675,136.08,21055,15.43,1,False,True,B9,B1,836.78,137.76,1077.01,18495.13,1125.41,180.42,67.246,0.956,794.62,17335,77.15,18745,161.56,21055,9.88,True
20221031,1035,17.06,1305,156.54,2765,15.64,1,False,True,B9,B1,749.79,571.38,105.81,1158.83,90.71,613.94,33.437,0.984,295.55,295,-2.55,1335,154.07,3655,1.19,True
20221030,8775,25.54,9275,255.38,10685,25.46,1,False,True,B9,B2,720.57,542.65,221.04,9050.16,182.78,562.37,197.388,0.97,582.12,8575,48.57,9265,269.53,12055,-22.11,True
20221030,76775,10.56,78115,104.93,79615,54.49,1,False,True,B8,B1,756.29,261.54,82.71,77470.45,473.72,1877.51,50.806,0.964,511.96,76015,-7.81,78055,117.81,79615,48.17,True
20221030,69975,43.04,70545,416.68,72525,41.72,1,False,True,C1,B4,794.66,1044.27,327.52,70269.47,202.67,809.86,441.926,0.969,1134.04,69415,43.12,70535,436.28,75895,-45.7,True
20221030,6345,38.46,6705,379.71,7385,37.21,1,False,True,C1,B3,832.53,603.03,424.85,6566.95,139.93,248.93,967.08,0.932,449.28,5695,9.17,6635,375.15,8455,-55.27,True
20221030,60635,45.9,61155,445.16,65325,44.57,1,False,True,C1,B4,724.61,2382.78,273.28,60855.89,162.89,1780.02,501.004,0.97,2142.07,60175,36.28,61035,424.59,65935,13.62,True
20221030,59045,12.89,59095,192.57,59335,19.48,2,True,True,B9,B1,752.44,707.3,130.13,59069.28,14.99,102.09,90.295,0.903,58.64,56815,3.84,59095,203.39,60055,-15.47,True
20221030,57715,5.2,58105,52.17,60055,12.55,2,True,True,B8,A5,752.44,278.36,32.04,57882.83,122.03,1328.51,90.295,0.758,173.89,56815,3.84,58105,80.4,60055,-2.94,True
20221030,53345,47.19,53525,432.59,53895,42.6,2,True,True,C1,B4,723.98,717.81,460.73,53453.12,70.6,137.86,249.169,0.961,293.08,51415,-18.68,53495,461.28,56695,-12.7,True
20221030,52725,71.34,53055,675.11,54735,67.28,2,True,True,C1,B6,723.98,2360.97,462.69,52877.99,110.26,705.14,249.169,0.993,1392.09,51415,-18.68,53065,671.0,56695,-8.53,True
20221030,47905,14.37,48035,133.89,48175,13.45,4,True,True,B8,B1,730.73,137.55,722.59,48023.95,61.75,14.73,573.168,0.266,51.9,40135,-30.09,48045,153.61,49615,-52.87,True
20221030,44745,23.26,44825,251.04,45035,25.15,4,True,True,B9,B2,730.73,531.69,218.51,44788.08,27.83,84.88,573.168,0.51,86.51,40135,-30.09,44825,238.09,49615,-52.87,True
20221030,4095,20.71,4375,193.8,5575,127.32,2,True,True,B6,B1,455.3,2970.39,104.53,4194.9,78.08,2780.94,132.744,0.978,688.9,1495,21.38,4735,209.0,5575,144.38,True
20221030,40855,41.77,41545,425.54,45095,42.55,4,True,True,C1,B4,730.73,1514.79,289.95,41179.84,227.9,1492.21,573.168,0.961,1899.65,40135,-30.09,41395,419.1,49615,-50.81,True
20221030,38465,21.59,38905,204.82,39835,20.59,3,True,True,B8,B2,637.21,345.48,214.49,38732.0,172.95,349.15,147.076,0.956,376.41,35215,13.35,38895,203.72,40015,-1.31,True
20221030,38275,15.74,38385,149.92,38505,13.31,3,True,True,B7,B1,637.21,155.93,651.26,38372.05,51.03,15.31,147.076,0.741,51.93,35215,13.35,38375,154.3,40015,-13.61,True
